time,angle
0.0,46.0163259995785
0.016666666666666666,46.0747961509705
0.03333333333333333,46.1332782159078
0.05,46.1746430414034
0.06666666666666667,46.1873953595222
0.08333333333333333,46.183017285886
0.1,46.1788425919938
0.11666666666666667,46.1801992571058
0.13333333333333333,46.1817604657448
0.15,46.184880276427
0.16666666666666666,46.190768784054
0.18333333333333332,46.1982153358335
0.2,46.2049440192874
0.21666666666666667,46.2104478569301
0.23333333333333334,46.2152344998752
0.25,46.2185505828453
0.26666666666666666,46.2189996426005
0.2833333333333333,46.2179782794113
0.3,46.2189218741038
0.31666666666666665,46.2237046015918
0.3333333333333333,46.230452730766
0.35,46.2369764666235
0.36666666666666664,46.2428067903159
0.3833333333333333,46.2484178669935
0.4,46.2530233867787
0.4166666666666667,46.2555195541293
0.43333333333333335,46.2570019294144
0.45,46.2599729417336
0.4666666666666667,46.2667155035818
0.48333333333333334,46.2749493080793
0.5,46.2803300450402
0.5166666666666666,46.2800231120007
0.5333333333333333,46.2768632547645
0.55,46.2750071013075
0.5666666666666667,46.2759806065744
0.5833333333333334,46.2782571581717
0.6,46.2814131142077
0.6166666666666667,46.2860892169281
0.6333333333333333,46.2916405786995
0.65,46.2957184774845
0.6666666666666666,46.2960963520568
0.6833333333333333,46.2950060598167
0.7,46.2967885205975
0.7166666666666667,46.3040812138404
0.7333333333333333,46.3142454311037
0.75,46.3237068678475
0.7666666666666666,46.3313223634245
0.7833333333333333,46.3382370865126
0.8,46.3443083681459
0.8166666666666667,46.3489382195932
0.8333333333333334,46.352722342899
0.85,46.3573062813777
0.8666666666666667,46.363442956817
0.8833333333333333,46.3703753301088
0.9,46.3774868628915
0.9166666666666666,46.3844647132626
0.9333333333333333,46.3916256448423
0.95,46.3993001155355
0.9666666666666667,46.4081977993717
0.9833333333333333,46.4176100129944
1.0,46.4257385322109
1.0166666666666666,46.4310475420461
1.0333333333333332,46.4350753003183
1.05,46.440628528841
1.0666666666666667,46.4488516294016
1.0833333333333333,46.4585898957272
1.1,46.4692019792487
1.1166666666666667,46.4771429303714
1.1333333333333333,46.4859637033245
1.15,46.5056687253595
1.1666666666666667,46.5274127274577
1.1833333333333333,46.5600362856567
1.2,46.6400559178693
1.2166666666666666,46.7743491238841
1.2333333333333334,46.9559958708765
1.25,47.2008013211649
1.2666666666666666,47.51898608619
1.2833333333333332,47.9003619143505
1.3,48.3300156536963
1.3166666666666667,48.8046210667765
1.3333333333333333,49.3270992867489
1.35,49.892051427973
1.3666666666666667,50.5346791143342
1.3833333333333333,51.220228882561
1.4,51.8390832466629
1.4166666666666667,52.4021780722046
1.4333333333333333,52.9004128074017
1.45,53.1930055173338
1.4666666666666666,53.1330987162576
1.4833333333333334,52.8667192780022
1.5,52.6920093807158
1.5166666666666666,52.7624379658148
1.5333333333333332,52.9221130532148
1.55,53.0079944805644
1.5666666666666667,52.943387188293
1.5833333333333333,52.807452887466
1.6,52.672686357004
1.6166666666666667,52.5446146525683
1.6333333333333333,52.4152757977178
1.65,52.3377036664756
1.6666666666666667,52.3786614195094
1.6833333333333333,52.4714075005665
1.7,52.4720010275756
1.7166666666666666,52.3015427097577
1.7333333333333334,52.0401878807621
1.75,51.7843938421701
1.7666666666666666,51.5399253973007
1.7833333333333332,51.2983922452943
1.8,51.1385441864762
1.8166666666666667,51.1170129945012
1.8333333333333333,51.179191185858
1.8499999999999999,51.2406202873231
1.8666666666666667,51.278956681134
1.8833333333333333,51.3168269928504
1.9,51.338723565862
1.9166666666666667,51.3268385734517
1.9333333333333333,51.2991171531361
1.95,51.2939869814899
1.9666666666666666,51.3323371441552
1.9833333333333334,51.3933713094046
2.0,51.4532472811826
2.0166666666666666,51.5060444732179
2.033333333333333,51.5576568965708
2.05,51.6019832564833
2.0666666666666664,51.6439287357765
2.0833333333333335,51.6786551995239
2.1,51.6854737044218
2.1166666666666667,51.6531665925861
2.1333333333333333,51.592856705565
2.15,51.517469245381
2.1666666666666665,51.4257720359285
2.183333333333333,51.319092872429
2.2,51.2143165567614
2.216666666666667,51.1178839183371
2.2333333333333334,51.0233843505697
2.25,50.9284307692851
2.2666666666666666,50.8232354033561
2.283333333333333,50.7176011039324
2.3,50.6384981509134
2.3166666666666664,50.6051670391544
2.3333333333333335,50.5983526704021
2.35,50.5872506747118
2.3666666666666667,50.5554828176888
2.3833333333333333,50.5194231137356
2.4,50.497386364677
2.4166666666666665,50.5006288581355
2.433333333333333,50.5179035552292
2.45,50.5337594137581
2.466666666666667,50.5435332198828
2.4833333333333334,50.5518808335104
2.5,50.5573227781376
2.5166666666666666,50.5592483805135
2.533333333333333,50.5582554565395
2.55,50.5546756369266
2.5666666666666664,50.5489285235174
2.5833333333333335,50.5405814166282
2.6,50.5287077011146
2.6166666666666667,50.5131848904574
2.6333333333333333,50.4941595562854
2.65,50.4711188319311
2.6666666666666665,50.4448112504471
2.683333333333333,50.4144881241613
2.7,50.3773829673129
2.716666666666667,50.3283948665346
2.7333333333333334,50.2726323613893
2.75,50.2226268563882
2.7666666666666666,50.185270357027
2.783333333333333,50.1536295501863
2.8,50.1195270407301
2.8166666666666664,50.0761036985892
2.8333333333333335,50.0302437074999
2.85,49.994437749605
2.8666666666666667,49.9732573999996
2.8833333333333333,49.9621325508512
2.9,49.9598629454675
2.9166666666666665,49.9735293158759
2.933333333333333,49.9960530227055
2.95,50.0049995014988
2.966666666666667,49.9874780976937
2.9833333333333334,49.9563796710951
3.0,49.9279412225093
3.0166666666666666,49.9076971231188
3.033333333333333,49.8901243340115
3.05,49.8748627299649
3.0666666666666664,49.8666128791668
3.0833333333333335,49.8606315540431
3.1,49.8424427914209
3.1166666666666667,49.8000740271433
3.1333333333333333,49.7454936744887
3.15,49.7002489670339
3.1666666666666665,49.6762941883562
3.183333333333333,49.66169559538
3.2,49.6422737235699
3.216666666666667,49.6096732160698
3.2333333333333334,49.5722492198433
3.25,49.5409505682981
3.2666666666666666,49.521349740753
3.283333333333333,49.5078906386234
3.3,49.4948626658355
3.3166666666666664,49.4771687274486
3.3333333333333335,49.4598905227865
3.35,49.4526228577164
3.3666666666666667,49.4668853034877
3.3833333333333333,49.4911671989834
3.4,49.5005792278679
3.4166666666666665,49.4799179796089
3.433333333333333,49.4443472482234
3.4499999999999997,49.4146238168621
3.466666666666667,49.3989442014941
3.4833333333333334,49.3891596717474
3.5,49.3815827547272
3.5166666666666666,49.3768459713542
3.533333333333333,49.3743054566634
3.55,49.3683763017491
3.5666666666666664,49.3550199220839
3.5833333333333335,49.3382784193072
3.6,49.3247247055938
3.6166666666666667,49.3181055577015
3.6333333333333333,49.3146359271497
3.65,49.3096835854467
3.6666666666666665,49.297807518029
3.683333333333333,49.2844702346088
3.6999999999999997,49.2815164416235
3.716666666666667,49.3030468174693
3.7333333333333334,49.3349540137243
3.75,49.3468789317639
3.7666666666666666,49.3189284621739
3.783333333333333,49.2710212228876
3.8,49.2325898142713
3.8166666666666664,49.2186734540817
3.8333333333333335,49.2142364725585
3.85,49.2036394324791
3.8666666666666667,49.177162430476
3.8833333333333333,49.1444243151094
3.9,49.1188914352485
3.9166666666666665,49.1060165941092
3.933333333333333,49.1004473199085
3.9499999999999997,49.0995290317534
3.966666666666667,49.0980428174155
3.9833333333333334,49.1012069140518
4.0,49.1219913293613
4.016666666666667,49.1687960504964
4.033333333333333,49.233192144214
4.05,49.302923913518
4.066666666666666,49.3812755901359
4.083333333333333,49.4649770635316
4.1,49.5319835292204
4.116666666666666,49.5710737389811
4.133333333333333,49.5934710887871
4.15,49.6108067927564
4.166666666666667,49.6275461457935
4.183333333333334,49.6392439056893
4.2,49.6441634356782
4.216666666666667,49.6439894808942
4.233333333333333,49.6370313663425
4.25,49.6164769176857
4.266666666666667,49.5791855351517
4.283333333333333,49.5282889696373
4.3,49.4663978379604
4.316666666666666,49.3887024403524
4.333333333333333,49.300033143476
4.35,49.2174676005458
4.366666666666666,49.1464312076616
4.383333333333333,49.0814905338575
4.4,49.0234335373278
4.416666666666667,48.9753460020338
4.433333333333334,48.934110672176
4.45,48.8912741002996
4.466666666666667,48.8325131036093
4.483333333333333,48.7720939014367
4.5,48.7446465274624
4.516666666666667,48.7764070644854
4.533333333333333,48.8411648249926
4.55,48.8951269014789
