time,activation
0.0,13.418945119432781
0.0005,15.555305973343227
0.001,13.113750711731289
0.0015,8.841029003910396
0.002,7.315056965402935
0.0025,10.061806634716365
0.003,13.724139527134273
0.0035,14.334528342537258
0.004,10.977389857820842
0.0045000000000000005,4.263112888388012
0.005,-2.7563584887463115
0.0055,-8.555052235074665
0.006,-10.996607496686604
0.006500000000000001,-10.691413088985112
0.007,-9.470635458179142
0.0075,-7.944663419671681
0.008,-5.808302565761235
0.0085,-3.6719417118507884
0.009000000000000001,-1.535580857940342
0.0095,1.2111688113730887
0.01,4.568307296089504
0.0105,5.483890519193981
0.011,2.4319464421790578
0.0115,-2.145969673343327
0.012,-4.892719342656758
0.0125,-3.6719417118507884
0.013000000000000001,-1.535580857940342
0.0135,-0.9251920425373575
0.014,-1.8407752656418344
0.0145,-3.061552896447804
0.015,-3.366747304149296
0.0155,-2.145969673343327
0.016,-0.31480322713437286
0.0165,-0.009608819432880568
0.017,-1.2303864502388497
0.0175,-1.8407752656418344
0.018000000000000002,-1.2303864502388497
0.0185,-0.6199976348358652
0.019,-0.9251920425373575
0.0195,-3.061552896447804
0.02,-5.808302565761235
0.0205,-9.16544105047765
0.021,-12.217385127492573
0.021500000000000002,-12.827773942895558
0.022,-10.38621868128362
0.0225,-7.334274604268696
0.023,-4.282330527253773
0.0235,-0.31480322713437286
0.024,2.4319464421790578
0.0245,2.4319464421790578
0.025,0.29558558826861175
0.025500000000000002,2.73714084988055
0.026000000000000002,10.977389857820842
0.0265,18.912444458059642
0.027,20.438416496567104
0.0275,16.776083604149196
0.028,13.113750711731289
0.0285,10.061806634716365
0.029,5.483890519193981
0.029500000000000002,0.29558558826861175
0.03,-1.8407752656418344
0.0305,-2.451164081044819
0.031,-4.282330527253773
0.0315,-7.944663419671681
0.032,-9.775829865880635
0.0325,-7.6394690119701885
0.033,-3.6719417118507884
0.0335,-1.535580857940342
0.034,-4.282330527253773
0.0345,-10.996607496686604
0.035,-18.32127328152242
0.035500000000000004,-22.28880058164182
0.036000000000000004,-20.762828543134358
0.0365,-16.490106835313465
0.037,-12.522579535194065
0.0375,-9.16544105047765
0.038,-5.19791375035825
0.0385,-0.9251920425373575
0.039,3.9579184806865193
0.0395,9.756612227014873
0.04,13.724139527134273
0.0405,12.808556304029796
0.041,7.925445780805919
0.0415,2.73714084988055
0.042,-0.009608819432880568
0.0425,-1.535580857940342
0.043000000000000003,-2.7563584887463115
0.043500000000000004,-1.535580857940342
0.044,0.600779995970104
0.0445,0.9059744036715963
0.045,-1.8407752656418344
0.0455,-4.587524934955265
0.046,-5.19791375035825
0.0465,-5.503108158059742
0.047,-7.029080196567204
0.0475,-6.7238857888657115
0.048,-3.366747304149296
0.0485,0.9059744036715963
0.049,3.9579184806865193
0.0495,6.70466814999995
0.05,8.841029003910396
0.0505,7.315056965402935
0.051000000000000004,1.516363219074581
0.051500000000000004,-2.145969673343327
0.052000000000000005,0.29558558826861175
0.0525,6.0942793345969655
0.053,9.45141781931338
0.0535,10.061806634716365
0.054,10.367001042417858
0.0545,9.45141781931338
0.055,6.399473742298458
0.0555,3.9579184806865193
0.056,3.3475296652835347
0.0565,1.516363219074581
0.057,-4.587524934955265
0.0575,-10.996607496686604
0.058,-11.301801904388096
0.0585,-8.555052235074665
0.059000000000000004,-8.555052235074665
0.059500000000000004,-10.691413088985112
0.06,-9.470635458179142
0.0605,-6.113496973462727
0.061,-5.19791375035825
0.0615,-4.892719342656758
0.062,0.29558558826861175
0.0625,11.282584265522335
0.063,19.82802768116412
0.0635,19.522833273462627
0.064,13.724139527134273
0.0645,7.620251373104427
0.065,2.4319464421790578
0.0655,-0.6199976348358652
0.066,-0.009608819432880568
0.0665,4.263112888388012
0.067,7.009862557701442
0.0675,5.483890519193981
0.068,2.73714084988055
0.0685,1.8215576267760734
0.069,2.1267520344775654
0.0695,2.1267520344775654
0.07,3.3475296652835347
0.07050000000000001,6.399473742298458
0.07100000000000001,8.841029003910396
0.07150000000000001,8.535834596208904
0.07200000000000001,6.70466814999995
0.0725,6.0942793345969655
0.073,6.0942793345969655
0.0735,5.1786961114924885
0.074,2.4319464421790578
0.0745,-0.9251920425373575
0.075,-4.892719342656758
0.0755,-6.7238857888657115
0.076,-6.113496973462727
0.0765,-4.282330527253773
0.077,-3.366747304149296
0.0775,-3.9771361195522807
0.078,-3.6719417118507884
0.0785,-2.7563584887463115
0.079,-2.7563584887463115
0.0795,-4.282330527253773
0.08,-6.113496973462727
0.0805,-7.944663419671681
0.081,-10.081024273582127
0.0815,-11.301801904388096
0.082,-9.775829865880635
0.0825,-4.892719342656758
0.083,-0.9251920425373575
0.0835,-0.31480322713437286
0.084,-1.8407752656418344
0.0845,-3.061552896447804
0.085,-1.8407752656418344
0.0855,2.4319464421790578
0.08600000000000001,8.841029003910396
0.08650000000000001,12.808556304029796
0.08700000000000001,10.367001042417858
0.08750000000000001,4.568307296089504
0.088,2.4319464421790578
0.0885,5.789084926895473
0.089,10.061806634716365
0.0895,11.587778673223827
0.09,11.89297308092532
0.0905,14.029333934835766
0.091,15.86050038104472
0.0915,14.334528342537258
0.092,10.061806634716365
0.0925,5.789084926895473
0.093,3.3475296652835347
0.0935,0.29558558826861175
0.094,-4.282330527253773
0.0945,-8.249857827373173
0.095,-8.249857827373173
0.0955,-5.503108158059742
0.096,-3.6719417118507884
0.0965,-4.282330527253773
0.097,-5.808302565761235
0.0975,-6.113496973462727
0.098,-4.892719342656758
0.0985,-3.9771361195522807
0.099,-3.6719417118507884
0.0995,-3.6719417118507884
0.1,-2.7563584887463115
0.1005,-1.2303864502388497
0.101,-1.2303864502388497
0.1015,-3.061552896447804
0.10200000000000001,-5.503108158059742
0.10250000000000001,-4.892719342656758
0.10300000000000001,-1.2303864502388497
0.10350000000000001,2.1267520344775654
0.10400000000000001,3.652724072985027
0.1045,4.568307296089504
0.105,6.70466814999995
0.1055,8.535834596208904
0.106,8.535834596208904
0.1065,7.620251373104427
0.107,7.315056965402935
0.1075,7.315056965402935
0.108,6.0942793345969655
0.1085,4.873501703790996
