Ultium EMG-BICEPS BR. RT,Ultium EMG-LAT. TRICEPS RT,Ultium EMG-MED. TRICEPS RT,Ultium EMG-BRACHIORAD. RT,Ultium EMG-FLEX.CARP.R RT,Ultium EMG-POST.DELTOID RT,Ultium EMG-MID DELT. RT,Ultium EMG-ANT.DELTOID RT,Ultium EMG-Ultium EMG.Sync
0.919854,1.203085,-0.918024,5.173815,0.329293,4.622147,6.135155,0.302449,0.000000
0.004271,0.592696,-0.918024,2.732260,-0.586291,9.505258,6.745544,0.607643,0.000000
-0.911313,0.592696,-1.223218,0.290705,0.024098,12.252007,6.745544,1.828421,0.000000
-0.606118,1.203085,-1.223218,-0.014489,0.634487,11.946813,4.609183,3.049199,0.000000
0.004271,1.813474,-0.612829,0.595899,0.939682,11.336424,0.946850,2.133615,0.000000
0.004271,1.508280,-0.002440,-0.014489,0.024098,11.641619,-3.020677,-0.002745,0.000000
-0.300924,0.592696,-0.002440,-0.930073,0.024098,11.641619,-6.988205,-0.918329,0.000000
0.004271,0.287502,-0.002440,-0.319684,1.550070,10.420841,-10.345343,-0.613134,0.000000
1.225048,1.203085,-0.002440,0.595899,2.465654,8.589674,-11.871315,-0.002745,0.000000
1.225048,1.203085,-0.307635,1.511483,1.855265,5.232536,-11.260926,-0.918329,0.000000
0.004271,0.592696,-0.612829,2.427066,0.024098,0.959814,-9.124565,-2.139106,0.000000
-0.911313,-0.017692,-0.918024,2.427066,-1.196679,-1.481741,-7.293399,-2.139106,0.000000
-0.300924,-0.628081,-0.918024,0.290705,-0.891485,-1.481741,-5.767427,-0.918329,0.000000
0.309465,-0.933276,-0.918024,-1.845656,0.024098,-0.260963,-5.157038,-0.002745,0.000000
0.309465,-1.543664,-1.223218,-2.150850,1.244876,0.044231,-5.157038,-0.002745,0.000000
-0.300924,-1.848859,-1.223218,-0.319684,1.550070,0.654620,-6.377816,-0.002745,0.000000
-0.606118,-0.933276,-0.612829,0.901094,0.939682,2.180592,-6.683010,0.607643,0.000000
-1.521701,-0.017692,0.302754,0.901094,0.329293,1.875398,-5.462233,0.912838,0.000000
-2.742479,-0.628081,0.302754,0.290705,0.939682,-1.481741,-3.020677,0.912838,0.000000
-3.352868,-1.848859,-0.002440,-0.014489,1.244876,-3.312907,-2.105094,0.607643,0.000000
-1.826896,-2.154053,-0.002440,-0.014489,0.329293,-1.176547,-3.325872,0.607643,0.000000
-0.300924,-1.848859,0.607948,-0.014489,-1.196679,-0.260963,-4.241455,0.912838,0.000000
-0.300924,-1.543664,0.913143,0.595899,-1.196679,-5.754463,-3.020677,0.607643,0.000000
-0.911313,-2.459248,-0.002440,2.427066,0.024098,-13.079128,-0.884316,-0.613134,0.000000
-0.300924,-3.374831,-0.918024,3.342649,0.634487,-12.163545,-0.884316,-1.528717,0.000000
1.225048,-3.069637,-0.612829,2.732260,0.329293,-3.312907,-2.410288,-1.223523,0.000000
2.140631,-2.154053,-0.002440,0.595899,-0.281096,4.011758,-1.494705,-0.613134,0.000000
1.530243,-1.238470,-0.002440,-1.540462,0.024098,5.232536,1.252044,-0.613134,0.000000
0.614659,-0.322887,-0.307635,-3.676822,0.024098,3.706564,3.083211,-1.223523,0.000000
0.004271,-0.017692,-0.002440,-5.202794,-0.586291,0.654620,2.472822,-0.613134,0.000000
0.004271,-0.017692,1.523532,-4.287211,-0.891485,-3.618102,0.641656,0.607643,0.000000
-0.300924,-0.628081,2.439115,-1.235267,0.329293,-6.670046,0.031267,2.133615,0.000000
-0.300924,-0.933276,2.133921,1.816677,3.381237,-2.092130,-0.273928,1.828421,0.000000
-0.300924,-0.628081,0.913143,3.953038,5.212403,5.232536,-0.579122,-0.002745,0.000000
-0.606118,-0.017692,0.913143,4.563427,4.907209,4.927342,-1.189511,-1.528717,0.000000
-1.216507,-0.017692,1.828726,3.953038,2.770848,-4.533685,-1.494705,-2.749495,0.000000
-1.521701,-0.017692,3.049504,2.732260,-0.281096,-11.247962,-1.494705,-3.054689,0.000000
-1.216507,0.897891,3.354698,0.595899,-2.722651,-6.059657,-2.105094,-2.139106,0.000000
-0.911313,2.423863,2.439115,-0.319684,-2.722651,1.265009,-2.715483,-0.307940,0.000000
0.004271,2.118668,1.828726,-0.014489,-2.112263,1.265009,-3.936261,0.912838,0.000000
1.530243,0.897891,2.439115,0.901094,-3.027846,-2.092130,-5.767427,0.912838,0.000000
1.835437,0.287502,3.965087,0.290705,-6.384984,0.959814,-6.683010,-0.002745,0.000000
