Ultium EMG-BICEPS BR. RT,Ultium EMG-LAT. TRICEPS RT,Ultium EMG-MED. TRICEPS RT,Ultium EMG-BRACHIORAD. RT,Ultium EMG-FLEX.CARP.R RT,Ultium EMG-POST.DELTOID RT,Ultium EMG-MID DELT. RT,Ultium EMG-ANT.DELTOID RT,Ultium EMG-Ultium EMG.Sync
-20.735985,1.224896,0.903992,-8.451948,-0.606118,4.889211,1.231302,-4.261130,0.000000
-13.411319,3.666451,0.293603,-8.451948,0.004271,5.804795,0.315718,0.011592,0.000000
-6.697042,4.887229,-0.011592,-8.451948,0.004271,4.584017,1.231302,2.758341,0.000000
-3.950292,4.887229,-0.011592,-7.841559,0.004271,1.837267,2.757274,3.063536,0.000000
-4.255487,4.276840,-0.316786,-6.925976,0.004271,0.311295,3.367662,0.927175,0.000000
-6.391848,3.056062,-0.011592,-6.315587,0.004271,1.532073,2.452079,-1.514380,0.000000
-9.748986,0.614507,-0.011592,-6.010393,-0.606118,2.447656,0.926107,-2.124769,0.000000
-13.716513,-1.521854,-0.011592,-4.484421,-1.216507,0.921684,-0.294670,0.316786,0.000000
-16.463263,-3.047826,-0.927175,-2.348060,-1.826896,-1.825066,-1.210254,4.894702,0.000000
-17.073652,-2.742632,-1.842758,-1.127282,-1.826896,-2.740649,-0.599865,7.946646,0.000000
-17.073652,-1.827048,-0.927175,-0.822088,-2.437285,-1.519871,0.010524,8.862229,0.000000
-18.294430,-1.827048,0.598797,-0.822088,-2.742479,-0.604288,0.010524,8.251841,0.000000
-19.210013,-2.132243,1.209186,0.093495,-2.437285,-1.214677,-1.515448,7.336257,0.000000
-17.684041,-2.132243,0.903992,1.619467,-1.216507,-2.130260,-2.431031,6.115480,0.000000
-14.326902,-1.521854,0.293603,3.145439,0.004271,-1.825066,-1.515448,5.505091,0.000000
-10.664569,-1.216660,-0.316786,4.061023,0.614659,-0.604288,0.010524,7.031063,0.000000
-8.223014,-0.301076,-2.147952,4.976606,0.309465,0.616490,1.231302,9.777813,0.000000
-6.086653,0.614507,-3.368730,5.892189,-0.911313,1.226878,1.536496,10.998590,0.000000
-5.476264,1.530090,-3.368730,6.807772,-2.742479,0.921684,1.536496,8.862229,0.000000
-6.391848,1.835285,-1.232369,7.418161,-3.658062,0.311295,1.841690,4.284313,0.000000
-7.612625,1.224896,0.903992,7.112967,-3.352868,0.616490,2.146885,0.927175,0.000000
-7.612625,0.309312,2.735158,6.502578,-2.437285,1.226878,1.231302,0.011592,0.000000
-7.002237,-0.301076,3.345547,6.502578,-1.521701,1.226878,-0.294670,0.011592,0.000000
-7.002237,-1.216660,3.040352,7.723356,-1.216507,-0.299094,-1.820643,0.011592,0.000000
-7.002237,-1.216660,2.735158,8.638939,-1.826896,-2.130260,-2.431031,-0.903992,0.000000
-5.781459,-1.216660,3.040352,7.723356,-1.826896,-1.825066,-1.515448,-1.209186,0.000000
-3.950292,-2.742632,3.345547,6.197383,0.004271,0.006101,-0.599865,-0.598797,0.000000
-3.034709,-6.099770,2.124769,5.586995,1.835437,1.226878,0.010524,-0.598797,0.000000
-2.729515,-7.930937,-0.011592,5.281800,2.445826,0.311295,0.926107,-1.514380,0.000000
-1.813932,-3.963409,-0.927175,2.535051,1.530243,-1.519871,1.841690,-2.124769,0.000000
-0.287960,5.192423,-0.927175,-1.737671,0.919854,-3.351038,1.536496,-1.514380,0.000000
-0.287960,13.432672,-0.316786,-4.484421,0.919854,-3.351038,0.010524,-0.903992,0.000000
-2.119126,13.127478,0.293603,-4.179226,0.614659,-1.519871,-0.294670,-2.429964,0.000000
-3.034709,4.887229,1.209186,-3.568838,0.004271,0.311295,0.010524,-4.261130,0.000000
-0.593154,-3.047826,1.514380,-5.400004,0.309465,1.532073,0.010524,-4.261130,0.000000
3.069179,-5.489381,0.293603,-7.841559,1.530243,1.226878,0.010524,-3.345547,0.000000
5.205540,-3.353020,-0.927175,-9.062337,2.751020,0.616490,0.620913,-2.735158,0.000000
3.984762,-1.216660,-1.232369,-8.757142,2.751020,0.616490,2.146885,-2.124769,0.000000
1.238012,-0.606271,-0.011592,-8.757142,2.751020,0.616490,2.452079,0.011592,0.000000
-0.593154,-0.606271,0.903992,-8.757142,2.140631,-0.909482,0.315718,2.453147,0.000000
-1.508737,-0.301076,0.598797,-7.841559,0.309465,-3.351038,-1.820643,2.453147,0.000000
-1.813932,-1.521854,-0.011592,-7.231170,-1.826896,-3.656232,-2.125837,0.011592,0.000000
-2.424320,-3.658215,0.903992,-7.536365,-2.437285,-1.825066,-0.905059,-1.819575,0.000000
-3.339904,-4.878992,2.735158,-8.146754,-0.911313,-0.604288,-1.210254,-1.209186,0.000000
-4.560681,-4.268604,3.650741,-7.231170,0.919854,-1.214677,-2.736226,0.316786,0.000000
-4.560681,-3.658215,2.124769,-6.010393,1.530243,-0.909482,-3.346615,0.927175,0.000000
-4.560681,-3.963409,-0.316786,-6.010393,1.225048,1.226878,-1.515448,0.316786,0.000000
-4.255487,-2.437437,-2.758341,-6.620782,1.835437,3.058045,0.010524,0.316786,0.000000
-3.645098,1.224896,-3.368730,-5.705198,2.751020,1.226878,0.010524,0.621980,0.000000
