Ultium EMG-BICEPS BR. RT,Ultium EMG-LAT. TRICEPS RT,Ultium EMG-MED. TRICEPS RT,Ultium EMG-BRACHIORAD. RT,Ultium EMG-FLEX.CARP.R RT,Ultium EMG-POST.DELTOID RT,Ultium EMG-MID DELT. RT,Ultium EMG-ANT.DELTOID RT,Ultium EMG-Ultium EMG.Sync
0.89423,-5.272954,19.858227,-2.193556,-2.1327,-0.935563,-0.922142,-0.009151,0
-0.631742,-8.935287,11.312783,-3.414334,-3.048284,-1.545952,-1.227336,-1.229929,0
-0.936936,-3.136593,3.072534,-1.888362,-2.743089,-1.240758,-0.006558,-1.840318,0
-0.021353,9.071183,-3.946937,0.553193,-0.911923,-0.01998,1.214219,-1.535123,0
2.420202,13.649099,-8.524853,1.163582,1.224438,1.200797,0.60383,-1.229929,0
3.946174,2.051712,-10.35602,-0.667584,3.055605,2.116381,-1.227336,-1.535123,0
2.115008,-17.48073,-8.219659,-3.109139,2.75041,2.116381,-2.448114,-1.535123,0
-1.547325,-30.298895,-0.589798,-3.414334,1.529633,0.895603,-2.753308,-1.535123,0
-4.599269,-25.415785,6.429673,-2.498751,0.308855,-0.01998,-2.448114,-2.755901,0
-5.209658,-1.915816,-1.505382,-1.277973,0.308855,-0.630369,-2.142919,-5.197456,0
-3.98888,29.519208,-31.414434,-0.36239,0.919244,-0.325175,-1.53253,-6.113039,0
-3.683686,49.662039,-64.37543,-0.36239,1.224438,-0.630369,-1.53253,-4.281873,0
-3.683686,45.389318,-72.615679,-2.193556,0.308855,-1.851147,-2.448114,-1.229929,0
-3.378491,24.025709,-50.946876,-4.329917,-1.217117,-2.76673,-2.753308,0.296043,0
-3.378491,5.40885,-21.953407,-4.024723,-2.743089,-2.76673,-2.753308,0.601238,0
-4.294075,-0.084649,-6.388492,-1.583167,-3.353478,-1.851147,-2.448114,1.516821,0
-5.514852,1.746517,-0.589798,-0.36239,-2.743089,-1.240758,-2.448114,2.432404,0
-4.599269,4.493267,7.650451,-0.972779,-1.827506,-0.630369,-1.53253,1.516821,0
-1.547325,8.1556,17.721866,-0.972779,-0.606728,0.895603,0.298636,-0.009151,0
1.199425,12.428322,18.637449,0.247999,0.919244,3.337158,3.045386,-2.145512,0
1.504619,13.343905,11.312783,1.163582,3.055605,5.168325,4.876552,-4.587067,0
0.283841,9.071183,6.734867,0.247999,4.581577,4.86313,4.266163,-6.113039,0
-0.326547,4.493267,10.702395,-0.667584,3.665993,2.726769,1.214219,-5.502651,0
-0.326547,3.272489,18.332255,-0.36239,1.224438,0.285214,-1.53253,-2.145512,0
-0.326547,2.356906,22.604976,0.553193,0.003661,-0.935563,-2.142919,-0.009151,0
-0.936936,-0.389844,22.910171,1.163582,0.003661,-1.545952,-0.616947,-0.61954,0
-1.852519,-4.052176,20.77381,1.773971,0.003661,-1.851147,-0.006558,-2.450707,0
-2.157714,-5.883343,16.501088,2.079166,-0.911923,-2.461536,-0.616947,-2.145512,0
-1.547325,-5.578148,9.786811,0.858388,-1.217117,-2.76673,-2.142919,-0.009151,0
-0.936936,-5.272954,3.682923,-0.36239,-0.301534,-1.851147,-1.227336,-0.61954,0
-0.631742,-5.883343,0.325785,-0.057195,0.003661,-0.01998,0.909025,-3.36629,0
-0.631742,-6.798926,0.02059,2.689554,-0.606728,1.200797,1.824608,-4.892262,0
-0.326547,-7.714509,0.325785,5.436304,-1.217117,1.505992,-0.006558,-2.450707,0
-0.631742,-6.188537,0.02059,5.436304,0.003661,0.895603,-2.142919,0.601238,0
-1.547325,-3.441788,-0.894993,3.910332,1.529633,0.590409,-3.058502,2.12721,0
-2.768103,-3.441788,-0.589798,1.773971,1.224438,0.590409,-3.058502,0.906432,0
-2.768103,-6.188537,1.546562,0.553193,0.003661,0.895603,-2.142919,-1.229929,0
-2.157714,-8.630093,4.903701,0.247999,0.614049,1.505992,-0.922142,-2.755901,0
-2.462908,-8.324898,6.734867,1.163582,3.055605,3.337158,0.298636,-3.36629,0
-3.98888,-8.019704,6.429673,2.38436,4.886771,5.473519,1.214219,-3.36629,0
-4.904463,-10.156065,5.208895,1.468777,5.191965,6.083908,0.298636,-3.976679,0
-4.599269,-12.292425,4.598506,-1.583167,4.581577,4.557936,-1.227336,-3.061095,0
-3.683686,-11.376842,3.377729,-4.024723,2.75041,1.811186,-2.142919,-0.009151,0
-3.378491,-9.545676,1.241368,-3.414334,0.003661,-0.01998,-1.53253,4.26357,0
-2.157714,-8.324898,-1.200187,-1.888362,-2.1327,-0.01998,-0.311753,6.094737,0
-0.021353,-5.578148,-2.420965,-1.583167,-2.1327,1.505992,0.909025,3.958376,0
2.115008,-0.695038,-2.115771,-2.498751,0.003661,2.726769,1.519414,1.516821,0
3.030591,2.356906,-1.200187,-2.193556,1.224438,3.031964,1.824608,1.516821,0
3.030591,3.882878,-4.557326,-0.36239,0.614049,2.421575,2.434997,2.12721,0
3.64098,8.1556,-14.933936,0.858388,-0.301534,1.811186,3.045386,0.601238,0
5.777341,15.78546,-27.752101,0.858388,-1.217117,1.505992,3.960969,-2.145512,0
7.913702,19.447793,-33.2456,0.553193,-1.217117,1.811186,3.960969,-1.535123,0
8.829285,13.03871,-25.310546,0.858388,-1.522312,1.811186,2.434997,2.737598,0
7.303313,2.051712,-9.135242,0.858388,-1.827506,1.505992,-0.006558,7.01032,0
5.166952,-4.662565,5.208895,-0.057195,-2.1327,0.285214,-1.227336,7.315515,0
3.64098,-7.104121,13.14395,-1.583167,-1.827506,-0.01998,-0.616947,5.789542,0
3.030591,-9.545676,16.806283,-2.498751,-1.217117,-0.01998,-0.006558,5.179154,0
2.725397,-12.59762,17.111477,-1.277973,0.003661,0.895603,-0.311753,5.179154,0
2.115008,-14.123592,11.923172,0.553193,1.529633,0.895603,-2.142919,4.26357,0
0.589036,-14.428786,3.072534,0.858388,2.75041,-0.01998,-3.058502,3.042793,0
-0.326547,-10.766453,-2.420965,-0.36239,3.360799,-2.156341,-2.142919,3.042793,0
-0.326547,2.967295,-1.505382,-1.583167,2.140021,-3.682313,-1.53253,4.568765,0
0.589036,26.772459,2.76734,-1.277973,0.308855,-3.987508,-2.142919,5.179154,0
2.420202,44.16854,4.598506,-0.057195,-1.217117,-4.292702,-2.448114,4.26357,0
3.64098,40.201013,3.988118,1.163582,-1.217117,-4.597896,-1.53253,4.26357,0
3.64098,20.973765,3.988118,0.858388,0.308855,-4.597896,-0.616947,5.179154,0
3.030591,5.103656,4.598506,-0.972779,1.529633,-3.377119,-0.616947,6.399931,0
1.199425,0.52574,3.072534,-2.803945,0.614049,-1.240758,-0.922142,5.789542,0
-0.631742,-1.000232,-1.505382,-1.583167,-1.217117,1.200797,-0.616947,4.26357,0
-3.073297,-6.493732,-6.998881,2.38436,-2.743089,3.947547,-1.227336,3.347987,0
-4.599269,-10.766453,-8.219659,6.046693,-3.353478,5.473519,-2.448114,3.042793,0
-4.904463,-8.935287,-3.336548,6.046693,-3.658672,5.168325,-2.448114,1.822015,0
-2.768103,-5.272954,4.598506,4.215526,-3.353478,3.947547,-0.311753,0.296043,0
-0.021353,-7.409315,11.007589,4.215526,-0.911923,3.031964,1.824608,-0.009151,0
1.199425,-13.208009,11.617978,5.13111,1.834827,1.811186,1.519414,-0.009151,0
0.589036,-16.565147,8.260839,4.215526,2.75041,-0.01998,-0.006558,-0.61954,0
-0.326547,-15.649564,4.598506,1.773971,1.224438,-1.545952,-0.311753,-2.145512,0
-0.021353,-13.208009,2.76734,-0.057195,-0.606728,-1.240758,0.60383,-2.145512,0
0.89423,-12.59762,2.76734,-0.057195,0.003661,-0.01998,0.909025,0.601238,0
1.199425,-14.428786,4.903701,-1.583167,1.529633,-0.630369,-0.006558,3.347987,0
0.89423,-18.396314,9.176423,-4.940306,1.834827,-1.851147,-0.311753,3.653182,0
1.809814,-21.448258,13.14395,-6.161084,0.308855,-0.630369,1.519414,2.12721,0
3.335786,-19.311897,12.228367,-4.940306,-0.301534,2.421575,3.045386,1.211626,0
3.946174,-12.292425,6.429673,-3.719528,0.614049,4.252741,1.214219,0.906432,0
