Ultium EMG-BICEPS BR. RT,Ultium EMG-LAT. TRICEPS RT,Ultium EMG-MED. TRICEPS RT,Ultium EMG-BRACHIORAD. RT,Ultium EMG-FLEX.CARP.R RT,Ultium EMG-POST.DELTOID RT,Ultium EMG-MID DELT. RT,Ultium EMG-ANT.DELTOID RT,Ultium EMG-Ultium EMG.Sync
3.069179,-17.086769,0.903992,4.061023,-2.742479,-1.214677,-0.294670,-1.514380,0.000000
2.458790,-14.034825,-2.147952,6.807772,-2.437285,-0.299094,0.926107,-1.819575,0.000000
1.238012,-3.658215,-5.199897,3.755828,-0.911313,0.006101,0.010524,-0.903992,0.000000
1.543207,7.328784,-8.251841,-0.516893,0.309465,0.921684,-2.736226,0.011592,0.000000
2.458790,9.159950,-11.303785,-2.348060,0.309465,2.142462,-3.651809,-0.293603,0.000000
0.932818,1.530090,-13.745340,-1.737671,-0.300924,2.447656,-2.431031,-1.514380,0.000000
-1.813932,-5.794576,-16.186895,-2.653254,-1.216507,0.311295,-1.210254,0.011592,0.000000
-2.424320,-7.625742,-16.186895,-4.484421,-2.132090,-2.130260,-1.820643,3.673924,0.000000
0.322429,-6.710159,-12.219368,-5.400004,-2.742479,-3.351038,-3.041420,5.199897,0.000000
3.069179,-5.794576,-8.557035,-4.484421,-2.742479,-2.740649,-2.431031,2.453147,0.000000
3.069179,-1.521854,-10.083007,-2.042866,-2.742479,-0.909482,-0.599865,0.011592,0.000000
1.848401,7.633978,-13.745340,0.703884,-3.352868,0.921684,0.620913,0.316786,0.000000
1.848401,18.620977,-11.608979,2.840245,-3.658062,2.752851,0.315718,2.147952,0.000000
3.374373,24.419671,-4.284313,2.535051,-3.047673,2.447656,-0.599865,2.758341,0.000000
4.900345,23.809282,-0.011592,-0.822088,-1.216507,0.006101,-1.820643,2.453147,0.000000
5.205540,19.231366,-1.842758,-4.789615,0.004271,-2.740649,-2.125837,3.063536,0.000000
4.595151,13.127478,-2.453147,-5.705198,-0.300924,-4.571815,-1.820643,2.453147,0.000000
3.374373,8.244367,2.124769,-3.568838,-1.521701,-3.961426,-2.125837,0.621980,0.000000
2.763985,4.887229,7.618269,-0.822088,-1.826896,-1.519871,-2.736226,0.011592,0.000000
3.374373,2.750868,7.313074,1.009079,-1.521701,-0.299094,-2.431031,0.621980,0.000000
4.900345,0.004118,5.176713,1.314273,-1.826896,-0.909482,-1.210254,1.232369,0.000000
5.205540,-3.963409,4.871519,-0.211699,-1.826896,-1.825066,0.010524,-0.598797,0.000000
3.679568,-9.151714,2.735158,-2.653254,-1.216507,-1.214677,0.010524,-3.345547,0.000000
