time,activation
0.0,-4.284160778574321
0.0005,-3.978966370872829
0.001,-3.978966370872829
0.0015,-4.589355186275814
0.002,-5.199744001678798
0.0025,-5.199744001678798
0.003,-4.589355186275814
0.0035,-3.978966370872829
0.004,-2.75818874006686
0.0045000000000000005,-0.6218278861564138
0.005,2.124921783157017
0.0055,5.4820602678734325
0.006,7.923615529485371
0.006500000000000001,8.839198752589848
0.007,8.228809937186863
0.0075,8.228809937186863
0.008,8.534004344888356
0.0085,7.923615529485371
0.009000000000000001,5.17686586017194
0.0095,2.124921783157017
0.01,0.29375533694806305
0.0105,-0.6218278861564138
0.011,-2.1477999246638753
0.0115,-3.3685775554698445
0.012,-3.063383147768352
0.0125,-1.2322167015593986
0.013000000000000001,-0.011439070753429247
0.0135,1.20933856005254
0.014,2.4301161908585094
0.0145,3.3456994139629863
0.015,2.7353105985600017
0.0155,-0.011439070753429247
0.016,-1.8426055169623832
0.0165,-1.8426055169623832
0.017,-0.6218278861564138
0.0175,-0.011439070753429247
0.018000000000000002,-1.5374111092608909
0.0185,-3.3685775554698445
0.019,-3.673771963171337
0.0195,-2.4529943323653676
0.02,-1.2322167015593986
0.0205,-0.6218278861564138
0.021,-0.31663347845492157
0.021500000000000002,0.29375533694806305
0.022,1.20933856005254
0.0225,1.8197273754555245
0.023,1.20933856005254
0.0235,0.29375533694806305
0.024,0.5989497446495554
0.0245,1.5145329677540322
0.025,2.4301161908585094
0.025500000000000002,2.4301161908585094
0.026000000000000002,2.124921783157017
0.0265,1.8197273754555245
0.027,0.9041441523510477
0.0275,-0.31663347845492157
0.028,-2.1477999246638753
0.0285,-3.3685775554698445
0.029,-3.978966370872829
0.029500000000000002,-3.978966370872829
0.03,-3.978966370872829
0.0305,-4.589355186275814
0.031,-5.199744001678798
0.0315,-5.504938409380291
0.032,-4.894549593977306
0.0325,-3.673771963171337
0.033,-2.75818874006686
0.0335,-2.75818874006686
0.034,-1.8426055169623832
0.0345,-0.011439070753429247
0.035,1.5145329677540322
0.035500000000000004,1.20933856005254
